Datetime,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene
2015-09-14 16:00:00,84.31,219.14,10.26,36.69,42.12,37.97,1.04,20.85,68.2,2.55,6.76,2.49
2015-09-14 17:00:00,63.89,203.32,13.64,40.75,51.49,35.94,1.03,13.15,59.73,2.06,6.72,2.38
2015-09-14 18:00:00,59.46,164.15,17.02,46.81,61.27,34.64,1.07,7.6,51.94,2.64,8.41,2.7
2015-09-14 19:00:00,65.64,170.89,12.74,64.43,69.86,36.88,1.41,6.96,46.68,3.44,10.87,3.02
2015-09-14 20:00:00,87.71,183.97,12.53,67.34,73.42,40.11,1.62,7.16,72.91,4.23,13.63,2.75
2015-09-14 21:00:00,80.43,183.59,19.72,71.74,85.5,39.81,1.58,8.04,69.31,5.31,15.3,2.47
2015-09-14 22:00:00,95.43,215.24,32.75,79.64,113.33,35.5,2.02,7.94,62.8,6.4,22.03,3.29
2015-09-14 23:00:00,115.16,278.89,38.41,77.58,117.2,34.77,2.24,9.37,67.05,7.15,21.58,4.05
2015-09-15 00:00:00,129.24,294.06,27.75,75.33,99.6,40.46,1.74,9.85,67.71,6.11,18.83,3.82
2015-09-15 01:00:00,130.79,243.38,19.34,80.24,96.88,46.6,1.41,10.7,73.02,5.53,19.34,3.23
2015-09-15 02:00:00,142.12,251.75,10.62,58.09,62.11,48.42,1.27,11.41,75.49,4.52,14.74,3.16
2015-09-15 03:00:00,126.44,220.73,8.29,50.93,52.48,48.92,1.29,12.54,76.67,4.03,29.65,3.31
2015-09-15 04:00:00,141.01,238.07,20.26,51.29,68.52,48.81,1.37,12.62,66.6,4.17,42.68,3.72
2015-09-15 05:00:00,141.72,234.63,21.1,46.5,64.88,48.88,1.44,10.72,88.06,4.27,28.86,3.72
2015-09-15 06:00:00,140.05,226.45,17.29,56.04,68.59,51.92,1.36,9.2,63.63,4.59,28.45,3.22
2015-09-15 07:00:00,135.65,249.93,19.72,61.11,76.61,53.24,1.46,5.95,65.49,4.04,18.36,3.08
2015-09-15 08:00:00,132.31,221.38,25.29,71.1,98.55,50.83,1.64,6.57,69.01,4.78,22.91,2.75
2015-09-15 09:00:00,133.94,238.47,12.48,63.72,69.39,52.09,1.39,8.96,72.32,4.16,16.98,3.0
2015-09-15 10:00:00,125.18,229.6,8.44,54.22,53.99,49.3,1.2,8.08,68.93,3.59,10.44,2.93
2015-09-15 11:00:00,92.61,201.37,8.81,41.08,40.69,46.78,0.89,14.27,66.19,2.82,7.56,2.64
2015-09-15 12:00:00,79.04,178.19,6.42,33.62,33.55,48.24,0.83,15.61,74.55,2.27,6.53,2.32
2015-09-15 13:00:00,81.34,167.55,4.73,28.97,26.38,44.12,1.02,8.92,69.11,2.19,6.08,2.34
2015-09-15 14:00:00,70.75,152.66,6.5,28.37,27.49,43.2,0.96,8.29,72.27,1.91,4.81,2.13
2015-09-15 15:00:00,68.78,149.86,7.38,31.46,30.31,43.89,1.02,8.94,81.07,1.83,4.33,2.29
2015-09-15 16:00:00,78.09,187.91,6.11,35.92,32.26,42.65,1.12,8.36,85.5,2.06,5.0,2.66
2015-09-15 17:00:00,77.97,175.84,5.35,39.67,34.22,44.8,1.0,9.34,96.76,2.15,7.01,1.95
2015-09-15 18:00:00,85.42,177.8,6.99,54.82,50.26,45.48,1.31,10.32,95.63,2.56,9.82,2.07
2015-09-15 19:00:00,81.21,209.9,11.12,75.86,71.91,44.88,1.9,11.79,81.68,3.8,26.31,2.38
2015-09-15 20:00:00,97.16,241.97,35.72,85.53,107.86,45.93,2.14,14.13,71.23,5.43,37.44,2.82
2015-09-15 21:00:00,102.35,246.45,28.32,82.3,95.31,43.24,1.84,13.19,81.34,6.08,41.47,2.43
2015-09-15 22:00:00,106.16,235.82,26.75,76.33,94.1,42.73,1.82,10.65,78.03,6.18,37.38,3.26
2015-09-15 23:00:00,111.45,238.19,13.8,68.98,70.08,44.36,1.53,9.25,74.71,4.78,19.15,3.5
2015-09-16 00:00:00,112.51,204.69,8.7,61.29,54.84,45.41,1.22,8.75,67.82,4.1,14.12,3.02
2015-09-16 01:00:00,95.34,162.44,7.38,53.71,46.41,49.6,1.11,9.47,45.11,3.19,9.57,2.94
2015-09-16 02:00:00,85.05,163.57,6.17,36.64,31.98,61.6,0.96,8.93,54.66,2.54,8.05,2.45
2015-09-16 03:00:00,86.77,151.9,5.54,35.02,31.36,58.04,0.87,7.92,57.3,2.23,7.14,2.46
2015-09-16 04:00:00,90.73,158.12,7.22,36.55,31.97,57.15,0.98,7.26,53.62,2.4,8.91,2.68
2015-09-16 05:00:00,91.8,157.03,6.62,37.21,32.93,56.31,1.06,7.16,53.2,2.36,7.23,2.81
2015-09-16 06:00:00,98.22,168.35,6.61,42.11,37.07,55.52,1.11,8.71,52.58,2.36,7.28,2.9
2015-09-16 07:00:00,98.06,181.59,10.6,51.35,49.35,55.59,1.23,9.61,55.53,2.82,9.22,3.06
2015-09-16 08:00:00,107.14,190.36,12.7,55.58,54.84,54.26,1.34,9.56,51.33,3.36,7.9,2.81
2015-09-16 09:00:00,100.04,196.76,12.23,55.94,54.68,53.04,1.3,8.41,57.9,3.66,9.96,2.49
2015-09-16 10:00:00,93.7,193.52,8.59,44.19,41.71,52.69,1.16,8.21,66.37,3.38,8.6,2.78
2015-09-16 11:00:00,79.6,198.89,9.16,38.23,37.03,47.48,1.76,11.66,69.83,2.59,6.19,2.39
2015-09-16 12:00:00,66.68,274.63,8.07,30.53,29.89,48.34,0.85,19.65,71.7,2.13,7.01,2.72
2015-09-16 13:00:00,74.33,162.21,7.18,31.21,29.31,46.68,1.02,7.2,72.65,1.93,5.0,2.89
2015-09-16 14:00:00,74.15,160.83,5.95,34.68,33.16,44.8,1.0,7.69,72.95,1.96,5.85,2.26
2015-09-16 15:00:00,83.63,165.69,4.42,38.84,31.99,45.22,1.04,8.85,81.67,1.64,5.54,2.22
2015-09-16 16:00:00,80.92,165.24,6.14,39.07,33.03,46.88,1.1,7.96,85.99,1.92,5.91,2.26
2015-09-16 17:00:00,80.16,170.56,5.69,44.03,36.21,49.63,1.06,7.31,81.22,1.96,5.39,2.05
2015-09-16 18:00:00,87.15,176.4,6.49,48.14,40.97,47.57,1.16,7.59,74.63,2.07,6.74,2.32
2015-09-16 19:00:00,88.04,194.0,10.81,67.09,61.52,46.23,1.47,10.66,66.47,2.7,8.79,2.27
2015-09-16 20:00:00,99.64,202.53,14.31,70.89,69.36,46.52,1.52,12.03,70.77,3.98,32.83,2.61
2015-09-16 21:00:00,108.18,229.4,12.57,55.3,57.4,45.27,1.18,10.08,87.4,4.68,24.89,2.3
2015-09-16 22:00:00,112.96,260.2,10.04,49.22,47.96,37.26,0.96,9.06,110.29,3.42,10.55,2.9
2015-09-16 23:00:00,93.46,294.96,11.95,57.68,55.54,42.2,1.12,8.75,109.58,3.27,8.97,2.99
2015-09-17 00:00:00,108.66,318.58,35.42,76.82,103.57,38.21,1.4,10.07,79.51,4.82,17.05,3.77
2015-09-17 01:00:00,116.38,232.3,35.68,75.24,99.95,41.22,1.57,21.16,76.08,6.0,16.96,4.08
2015-09-17 02:00:00,115.12,197.65,39.3,68.19,100.7,42.42,1.49,12.2,68.17,5.85,17.88,3.93
2015-09-17 03:00:00,100.35,357.7,40.7,60.43,96.43,45.27,1.58,12.82,70.08,6.1,21.38,4.36
2015-09-17 04:00:00,96.84,264.98,39.84,53.46,89.19,49.95,1.47,10.53,71.83,5.98,20.82,3.65
2015-09-17 05:00:00,101.43,287.66,30.89,45.31,71.99,52.04,1.37,8.95,69.52,6.09,19.18,3.61
2015-09-17 06:00:00,116.78,310.45,40.93,45.14,82.15,57.3,1.51,8.64,59.09,5.01,15.86,3.98
2015-09-17 07:00:00,113.96,274.11,48.78,50.36,99.65,61.14,1.47,9.11,74.62,4.75,14.28,3.61
2015-09-17 08:00:00,120.55,331.83,42.73,62.08,100.49,53.77,1.68,10.39,76.75,5.18,13.89,4.33
2015-09-17 09:00:00,130.62,371.42,38.2,84.98,110.77,55.07,1.95,16.22,118.97,5.74,16.49,4.13
2015-09-17 10:00:00,128.15,390.96,14.85,80.3,77.06,55.77,1.6,15.61,129.72,6.08,18.11,3.02
2015-09-17 11:00:00,99.74,259.83,8.42,53.68,47.53,59.43,1.04,16.51,104.09,3.87,11.14,2.31
2015-09-17 12:00:00,81.45,157.61,7.22,42.6,38.71,59.0,0.94,13.42,93.68,2.45,6.7,2.31
2015-09-17 13:00:00,99.42,190.48,7.09,36.06,33.49,51.17,1.12,9.09,96.38,2.31,6.28,3.62
2015-09-17 14:00:00,101.23,201.77,6.72,46.18,38.94,46.8,1.31,7.03,109.64,2.41,6.69,3.96
2015-09-17 15:00:00,95.89,175.3,8.56,47.44,44.77,52.63,1.13,6.44,108.71,2.29,8.0,2.35
2015-09-17 16:00:00,95.86,193.09,7.48,40.23,37.36,49.67,1.02,9.82,89.58,2.29,6.42,2.41
2015-09-17 17:00:00,88.24,188.43,10.39,52.43,50.58,53.27,1.15,14.06,95.34,2.46,6.72,2.09
2015-09-17 18:00:00,86.25,191.74,12.3,63.39,61.34,48.77,1.27,12.24,82.46,3.01,7.79,1.92
2015-09-17 19:00:00,106.13,224.43,13.12,80.22,74.53,46.2,1.76,12.01,78.5,4.18,11.32,3.26
2015-09-17 20:00:00,87.03,193.68,16.47,79.42,80.63,34.17,1.59,12.78,75.48,5.47,14.98,2.31
2015-09-17 21:00:00,96.56,213.93,14.27,76.77,76.6,34.0,1.39,11.74,71.84,5.06,13.32,2.31
2015-09-17 22:00:00,106.17,214.52,18.67,73.87,81.6,32.2,1.39,9.96,82.83,5.04,12.65,2.15
2015-09-17 23:00:00,123.49,262.56,15.44,68.53,74.58,35.76,1.39,9.44,77.85,5.16,14.17,2.65
2015-09-18 00:00:00,128.11,255.39,7.65,59.43,54.61,37.33,1.3,9.26,76.61,4.86,11.73,2.74
2015-09-18 01:00:00,127.53,244.93,7.89,61.84,56.36,37.33,1.2,12.97,69.65,4.99,14.74,3.2
2015-09-18 02:00:00,116.56,216.71,8.23,43.04,42.11,44.62,0.95,13.62,69.32,3.64,11.61,2.81
2015-09-18 03:00:00,78.39,144.32,10.13,43.44,44.2,40.42,0.94,13.97,64.09,3.17,8.06,2.71
2015-09-18 04:00:00,57.36,112.62,10.16,40.96,41.02,38.3,0.9,13.8,47.16,2.79,10.8,2.54
2015-09-18 05:00:00,39.61,78.33,9.23,38.42,36.33,37.0,1.14,12.14,37.84,2.34,8.56,2.22
2015-09-18 06:00:00,31.86,67.41,10.93,36.4,38.01,33.34,0.96,11.42,24.79,2.02,6.44,2.6
2015-09-18 07:00:00,34.44,72.28,16.03,37.43,47.77,33.48,1.04,10.9,30.34,2.0,6.36,2.8
2015-09-18 08:00:00,47.92,103.65,22.76,39.3,57.56,32.25,1.13,11.14,36.92,2.39,8.51,2.92
2015-09-18 09:00:00,49.49,111.65,13.99,33.33,41.61,38.4,1.12,11.85,42.66,2.31,6.75,2.75
2015-09-18 10:00:00,45.11,105.01,12.72,33.25,40.21,41.76,1.09,11.66,54.5,1.99,5.08,2.27
2015-09-18 11:00:00,41.35,98.44,10.33,34.08,37.22,39.35,1.02,15.9,46.05,1.95,4.97,2.19
2015-09-18 12:00:00,37.78,108.88,10.18,37.57,36.41,47.69,4.03,19.1,51.52,2.31,8.98,2.54
2015-09-18 13:00:00,36.74,118.97,11.36,44.36,42.12,43.92,1.1,8.9,51.18,2.48,11.85,1.89
2015-09-18 14:00:00,34.67,93.51,13.82,54.17,50.19,40.23,1.24,7.52,43.84,3.01,10.92,1.92
2015-09-18 15:00:00,40.08,106.73,16.4,47.48,52.19,41.06,1.2,5.99,44.41,2.88,17.36,2.45
2015-09-18 16:00:00,50.91,153.36,12.85,39.29,44.55,40.86,1.03,6.88,45.79,2.52,12.66,2.2
2015-09-18 17:00:00,45.8,176.57,17.36,43.99,56.13,45.97,1.01,7.84,74.88,2.88,11.39,2.24
2015-09-18 18:00:00,49.11,136.99,22.21,44.18,62.87,44.59,1.02,7.56,51.51,3.0,9.93,1.93
2015-09-18 19:00:00,44.23,130.49,17.32,45.95,57.26,42.59,1.16,9.21,41.86,3.59,9.97,2.28
2015-09-18 20:00:00,44.4,106.88,27.62,47.01,61.04,43.25,1.2,10.08,41.1,4.21,12.02,2.14
2015-09-18 21:00:00,48.26,98.76,15.39,48.05,51.79,42.11,1.24,10.15,40.59,3.66,9.9,2.23
2015-09-18 22:00:00,52.26,104.82,19.08,45.27,54.6,41.46,1.23,9.62,42.46,3.64,9.82,2.14
2015-09-18 23:00:00,66.59,151.97,18.58,41.03,50.7,44.09,1.09,8.86,42.05,4.0,9.76,2.53
2015-09-19 00:00:00,75.14,146.72,16.76,41.74,49.42,48.41,1.01,8.71,38.45,3.61,8.85,2.63
2015-09-19 01:00:00,68.06,127.46,20.53,44.62,57.33,53.26,1.03,10.1,54.3,3.38,8.38,1.71
2015-09-19 02:00:00,68.93,110.04,21.83,40.11,55.62,53.69,1.04,10.34,59.5,3.44,8.11,1.99
2015-09-19 03:00:00,71.2,103.76,19.87,38.98,50.27,51.64,1.05,10.36,58.81,3.26,10.93,2.44
2015-09-19 04:00:00,75.31,107.13,23.64,39.25,54.49,49.03,1.07,10.67,56.51,3.19,15.93,2.83
2015-09-19 05:00:00,78.2,107.8,19.1,37.69,46.56,43.83,1.11,7.62,41.51,2.94,9.91,2.63
2015-09-19 06:00:00,63.16,88.49,19.89,36.95,47.98,41.59,1.09,7.29,41.4,2.35,6.4,2.1
2015-09-19 07:00:00,79.58,118.06,33.29,36.65,66.85,44.68,1.16,6.72,48.09,2.32,39.77,2.06
2015-09-19 08:00:00,86.98,134.61,40.01,34.57,71.93,48.22,1.25,6.4,48.55,3.12,21.32,3.22
2015-09-19 09:00:00,83.67,171.23,39.16,37.09,73.57,50.96,1.17,9.01,43.42,3.48,12.21,2.44
2015-09-19 10:00:00,67.93,80.1,30.51,61.64,80.58,57.76,1.3,10.65,50.98,3.7,9.56,2.42
2015-09-19 11:00:00,65.03,86.35,13.7,55.42,54.18,64.8,1.18,15.09,50.79,3.39,11.91,2.72
2015-09-19 12:00:00,69.27,104.13,9.69,47.45,43.22,54.57,0.95,9.86,46.32,2.81,8.4,2.7
2015-09-19 13:00:00,65.74,103.13,8.51,47.96,40.52,44.27,1.02,10.1,48.9,2.66,7.19,2.45
2015-09-19 14:00:00,54.28,88.91,8.34,51.91,42.65,40.69,1.05,10.54,51.42,2.79,9.98,1.89
2015-09-19 15:00:00,52.45,96.97,10.63,62.26,55.38,45.06,1.4,8.68,55.34,2.63,11.17,1.12
2015-09-19 16:00:00,64.58,135.4,10.4,52.69,49.58,41.8,0.89,7.18,64.54,2.29,10.91,1.19
2015-09-19 17:00:00,63.14,126.3,11.72,56.03,53.98,44.04,0.87,15.78,70.81,2.25,11.28,1.71
2015-09-19 18:00:00,60.1,144.8,13.89,61.1,61.4,45.71,0.98,9.18,56.64,2.67,15.23,1.54
2015-09-19 19:00:00,57.38,138.9,16.07,59.96,63.05,45.74,1.29,9.64,59.13,3.43,11.39,1.72
2015-09-19 20:00:00,60.49,152.98,22.08,63.19,72.11,41.5,1.51,10.7,50.76,4.33,12.76,1.95
2015-09-19 21:00:00,67.28,176.86,17.7,61.19,64.07,39.9,1.34,9.98,47.41,5.57,14.81,2.09
2015-09-19 22:00:00,66.5,160.67,24.26,66.18,75.74,39.6,1.28,9.83,47.82,5.02,13.38,2.1
2015-09-19 23:00:00,58.44,194.96,23.99,61.19,70.32,42.24,1.3,9.53,51.32,4.76,12.29,1.75
2015-09-20 00:00:00,76.1,184.9,21.46,65.95,70.96,40.59,1.24,8.54,60.8,4.52,11.9,1.64
2015-09-20 01:00:00,74.24,168.63,27.23,64.85,78.95,49.93,1.26,9.93,76.54,4.18,12.45,1.78
2015-09-20 02:00:00,71.75,145.71,30.16,52.7,73.19,48.3,1.21,10.6,116.63,4.1,13.63,1.92
2015-09-20 03:00:00,81.96,162.67,21.98,50.6,59.71,45.24,1.07,10.99,88.13,3.52,15.85,2.01
2015-09-20 04:00:00,76.44,123.05,24.06,53.8,61.31,40.74,1.06,10.87,69.72,3.04,14.83,2.59
2015-09-20 05:00:00,72.48,111.28,42.46,65.22,92.01,31.41,1.19,11.07,73.24,3.55,15.99,3.08
2015-09-20 06:00:00,91.88,166.57,48.89,62.96,98.4,35.06,1.29,10.56,67.83,4.04,16.0,4.71
2015-09-20 07:00:00,102.6,218.42,50.52,62.39,99.98,43.5,1.27,8.74,81.02,4.63,16.67,1.88
2015-09-20 08:00:00,106.86,237.68,33.45,65.37,78.75,41.38,1.31,8.76,69.64,4.43,16.36,2.06
2015-09-20 09:00:00,97.83,167.26,17.22,80.08,68.9,64.66,1.17,9.94,65.22,3.78,15.1,1.76
2015-09-20 10:00:00,68.93,111.92,10.65,70.8,57.44,57.66,0.95,8.88,52.45,2.78,9.1,1.83
2015-09-20 11:00:00,74.18,132.2,6.92,55.98,41.33,52.68,0.97,12.14,60.31,2.28,6.47,1.93
2015-09-20 12:00:00,70.86,130.33,8.24,53.9,41.74,46.82,0.91,8.33,56.47,2.05,5.42,2.0
2015-09-20 13:00:00,67.85,147.84,7.52,51.46,37.61,39.12,0.98,7.62,54.58,1.95,5.39,2.64
2015-09-20 14:00:00,50.12,96.22,11.59,54.38,43.68,32.84,0.96,7.6,41.89,2.23,6.49,4.6
2015-09-20 15:00:00,42.25,137.81,12.59,62.4,49.97,35.16,1.08,8.93,40.55,2.38,12.46,2.51
2015-09-20 16:00:00,48.16,179.6,18.47,69.24,61.03,30.64,1.16,10.53,42.82,2.62,14.78,1.97
2015-09-20 17:00:00,47.11,220.74,17.47,67.87,58.78,31.97,1.12,9.9,43.07,2.46,10.35,2.42
2015-09-20 18:00:00,56.47,91.69,12.46,64.05,52.02,37.1,1.04,8.09,57.93,2.37,7.96,2.23
2015-09-20 19:00:00,32.76,125.76,11.31,62.06,50.13,37.36,0.96,7.45,39.52,2.32,6.73,3.61
2015-09-20 20:00:00,37.89,117.26,11.5,63.31,52.01,31.59,1.02,8.82,37.74,2.09,5.28,2.73
2015-09-20 21:00:00,27.67,86.46,13.13,67.28,57.59,29.44,1.03,8.2,36.83,2.41,6.21,2.18
2015-09-20 22:00:00,30.47,71.15,12.33,68.82,57.05,27.94,1.09,7.54,34.99,2.55,12.39,2.48
2015-09-20 23:00:00,38.32,70.32,12.54,70.17,57.21,27.22,1.07,8.38,35.76,2.68,15.74,2.82
2015-09-21 00:00:00,38.26,71.08,10.5,64.51,48.93,25.91,0.96,15.85,38.74,2.68,6.53,3.39
2015-09-21 01:00:00,33.62,72.1,9.81,60.56,45.9,27.59,0.83,10.9,34.87,2.54,4.99,5.03
2015-09-21 02:00:00,27.65,55.75,7.72,53.17,38.59,27.12,0.69,10.95,35.7,1.86,3.37,2.68
2015-09-21 03:00:00,24.15,46.17,8.17,54.96,41.22,26.8,0.65,10.9,34.61,1.79,3.18,2.45
2015-09-21 04:00:00,26.17,62.1,8.64,54.82,41.96,27.54,0.69,11.06,32.15,1.4,3.41,2.69
2015-09-21 05:00:00,25.33,53.81,9.16,56.33,43.69,26.76,0.78,10.32,30.65,1.47,3.82,2.47
2015-09-21 06:00:00,23.77,50.19,19.67,59.96,60.64,25.71,0.92,26.86,27.74,1.91,7.29,2.53
2015-09-21 07:00:00,34.22,115.75,30.89,66.22,79.7,27.67,1.03,13.45,37.07,2.7,9.98,2.98
2015-09-21 08:00:00,49.09,121.18,47.88,76.24,105.5,28.4,1.39,22.03,58.53,3.55,14.23,3.07
2015-09-21 09:00:00,68.79,141.04,23.36,80.23,78.38,31.45,1.18,17.45,68.07,4.03,13.56,2.55
2015-09-21 10:00:00,68.57,131.7,14.62,71.43,61.38,31.09,1.04,21.45,62.34,3.41,9.74,2.57
2015-09-21 11:00:00,53.27,110.12,10.47,62.8,50.99,39.92,0.89,23.58,50.6,2.67,6.6,2.41
2015-09-21 12:00:00,49.86,107.35,13.32,58.81,51.53,33.02,0.86,9.71,51.64,2.44,6.45,3.9
2015-09-21 13:00:00,55.32,135.66,11.27,53.62,45.27,28.73,0.92,8.2,53.43,2.18,8.45,2.42
2015-09-21 14:00:00,51.91,185.87,9.61,52.4,41.8,25.66,0.93,7.89,55.18,2.06,5.99,2.6
2015-09-21 15:00:00,42.53,118.72,8.99,57.36,44.0,28.98,0.96,8.86,57.11,2.14,6.74,2.1
2015-09-21 16:00:00,55.38,162.87,10.28,71.8,55.54,27.58,1.12,10.62,70.75,2.31,7.84,1.93
2015-09-21 17:00:00,65.79,187.95,9.08,77.41,57.24,27.81,1.09,11.51,76.66,2.84,7.65,2.07
2015-09-21 18:00:00,70.28,195.64,13.69,85.86,67.16,29.21,5.72,12.15,71.42,3.8,10.59,4.11
2015-09-21 19:00:00,61.66,166.3,14.9,88.46,72.5,23.79,1.26,13.11,55.62,3.8,15.58,2.47
2015-09-21 20:00:00,49.91,144.78,22.37,65.46,75.59,24.59,1.36,11.74,38.7,3.77,11.98,2.91
2015-09-21 21:00:00,35.73,68.86,14.03,46.16,50.61,25.04,0.99,13.58,34.07,3.53,9.24,3.15
2015-09-21 22:00:00,41.27,60.7,9.96,44.28,44.83,24.09,0.81,11.84,38.31,3.35,7.37,5.28
2015-09-21 23:00:00,42.98,67.15,13.06,41.7,45.42,26.52,0.82,11.19,38.46,2.81,6.17,4.58
2015-09-22 00:00:00,52.26,76.31,11.81,41.16,43.52,24.78,0.81,11.26,40.37,2.59,5.85,4.74
2015-09-22 01:00:00,31.26,57.58,9.99,45.14,44.52,25.58,0.95,10.62,39.42,2.35,10.03,2.49
2015-09-22 02:00:00,33.38,52.76,9.02,42.05,39.91,23.95,0.85,10.64,41.23,2.09,8.56,2.68
2015-09-22 03:00:00,33.26,56.38,10.99,37.86,37.69,24.02,0.89,10.9,38.47,2.28,7.42,4.21
2015-09-22 04:00:00,29.75,47.6,9.36,33.29,33.05,24.36,0.86,10.55,35.48,1.9,5.53,2.74
2015-09-22 05:00:00,31.48,43.61,11.55,29.86,33.44,23.65,0.92,9.74,34.88,1.98,5.05,4.58
2015-09-22 06:00:00,29.41,41.82,11.87,27.95,33.5,21.42,0.89,9.66,29.71,2.17,4.66,6.06
2015-09-22 07:00:00,33.88,56.36,15.39,32.73,41.83,23.91,0.88,10.63,32.38,2.02,4.41,4.4
2015-09-22 08:00:00,45.46,67.25,15.21,33.85,43.05,23.0,0.97,11.34,35.54,2.24,7.07,3.31
2015-09-22 09:00:00,46.09,74.29,13.56,38.22,39.37,22.74,0.93,11.86,40.93,2.6,7.88,2.58
2015-09-22 10:00:00,41.68,79.87,12.46,63.79,50.95,23.61,0.97,12.41,48.49,2.58,7.03,2.53
2015-09-22 11:00:00,42.9,94.42,9.0,63.86,46.91,23.27,0.89,21.67,53.51,2.59,6.7,2.57
2015-09-22 12:00:00,40.89,86.94,9.35,38.01,35.71,25.41,0.94,22.7,50.44,2.64,6.29,2.6
2015-09-22 13:00:00,41.55,85.29,9.65,35.93,34.82,25.1,1.08,11.51,47.97,2.48,5.81,3.19
2015-09-22 14:00:00,33.68,70.42,9.05,26.46,28.41,21.87,0.92,9.48,41.17,2.01,4.74,2.69
2015-09-22 15:00:00,29.93,97.86,8.22,24.65,27.1,22.39,0.88,8.61,41.4,1.69,3.78,2.23
2015-09-22 16:00:00,38.06,96.72,8.58,24.67,28.25,21.9,0.82,9.89,45.59,1.63,4.0,2.27
2015-09-22 17:00:00,38.71,86.61,8.99,27.41,30.77,23.15,0.86,13.7,46.64,1.69,4.41,2.29
2015-09-22 18:00:00,35.17,78.29,9.66,38.39,38.71,22.36,0.92,10.11,42.63,2.02,4.62,2.41
2015-09-22 19:00:00,32.18,88.95,11.51,55.43,52.92,21.35,1.19,10.46,38.94,2.97,7.28,2.5
2015-09-22 20:00:00,31.18,79.32,14.29,56.59,56.29,22.5,1.32,10.5,38.2,3.45,11.72,2.4
2015-09-22 21:00:00,35.82,79.85,22.47,43.4,56.24,18.97,1.23,10.52,37.77,3.6,10.71,3.17
2015-09-22 22:00:00,27.19,48.03,26.43,39.87,61.15,19.2,1.06,9.92,26.92,3.19,9.09,2.56
2015-09-22 23:00:00,22.81,42.55,27.01,30.08,57.83,25.04,0.83,8.92,27.77,2.25,6.34,2.58
2015-09-23 00:00:00,30.82,42.78,24.62,22.28,48.19,22.68,0.79,8.29,26.33,2.65,4.88,7.69
2015-09-23 01:00:00,22.93,44.84,15.29,19.07,32.85,22.44,0.79,9.21,29.95,2.1,3.65,4.63
2015-09-23 02:00:00,24.96,47.33,10.81,15.85,25.21,21.82,0.7,9.68,30.84,1.95,3.52,3.79
2015-09-23 03:00:00,26.46,51.3,9.65,17.06,24.12,21.02,0.7,10.98,33.74,1.64,3.51,2.96
2015-09-23 04:00:00,19.79,41.51,9.46,18.97,25.34,21.8,0.82,11.23,34.23,1.83,4.01,3.07
2015-09-23 05:00:00,21.7,42.49,13.24,21.74,32.33,22.48,0.98,11.32,31.24,1.91,3.99,3.19
2015-09-23 06:00:00,22.78,42.03,18.66,21.59,39.45,20.94,0.83,10.58,31.26,1.89,3.93,4.38
2015-09-23 07:00:00,26.84,32.94,11.81,19.89,28.48,16.06,0.88,8.66,29.1,1.89,3.83,4.06
2015-09-23 08:00:00,34.6,39.76,14.02,26.17,39.62,14.86,0.93,8.81,29.15,2.26,5.07,4.1
2015-09-23 09:00:00,30.37,43.87,11.15,23.74,31.92,17.77,0.71,9.28,34.58,1.87,4.29,2.85
2015-09-23 10:00:00,33.03,53.92,10.32,22.7,32.1,19.42,0.68,9.62,34.3,2.24,5.32,3.08
2015-09-23 11:00:00,39.56,52.29,25.28,26.6,55.68,16.84,0.84,14.26,37.08,2.24,5.28,3.05
2015-09-23 12:00:00,30.08,155.69,19.14,27.08,47.87,17.99,0.84,33.09,44.14,2.3,6.58,2.39
2015-09-23 13:00:00,36.23,161.35,22.1,28.67,52.97,17.19,0.86,8.65,41.73,2.12,7.08,2.56
2015-09-23 14:00:00,34.8,151.8,12.62,23.81,35.72,17.16,0.9,6.74,42.59,2.0,6.58,2.56
2015-09-23 15:00:00,52.16,169.67,13.26,25.07,37.09,17.03,1.83,13.55,44.2,2.1,9.47,2.99
2015-09-23 16:00:00,40.01,170.3,14.41,30.5,41.55,18.34,1.74,11.68,47.47,2.11,10.33,2.18
2015-09-23 17:00:00,45.82,171.62,17.67,64.58,44.31,14.94,0.8,10.73,49.19,2.25,7.0,2.41
2015-09-23 18:00:00,46.48,179.95,17.69,43.92,54.33,18.2,0.92,11.04,47.47,2.66,8.23,2.3
2015-09-23 19:00:00,49.51,178.25,20.03,50.37,62.03,17.68,1.14,37.64,45.79,3.46,10.93,2.62
2015-09-23 20:00:00,45.33,146.96,23.53,53.8,70.23,17.76,1.27,11.06,37.66,3.77,11.36,3.25
2015-09-23 21:00:00,42.32,143.7,22.5,53.64,69.12,17.58,1.26,9.74,38.07,4.09,12.73,3.61
2015-09-23 22:00:00,38.04,129.06,18.43,47.8,59.57,17.02,1.2,9.94,35.68,3.6,11.27,3.46
2015-09-23 23:00:00,42.82,140.76,21.59,43.14,59.94,18.8,1.13,10.36,38.52,3.55,10.36,4.99
2015-09-24 00:00:00,49.96,157.82,18.63,26.4,43.65,20.65,1.01,10.06,40.86,3.09,8.58,3.65
2015-09-24 01:00:00,47.9,148.33,20.54,27.36,46.42,18.24,0.96,10.73,38.74,2.31,5.85,3.15
2015-09-24 02:00:00,45.67,116.4,13.33,30.14,38.37,16.85,0.83,10.28,35.94,1.9,5.26,3.42
2015-09-24 03:00:00,46.18,117.33,11.8,34.41,39.2,18.17,0.82,25.68,32.76,2.11,5.87,3.41
